[Wed Nov 19 11:05:11 2014] [warn] RSA server certificate CommonName (CN) `bhx-inet01' does NOT match server name!?
[Wed Nov 19 11:05:11 2014] [warn] RSA server certificate CommonName (CN) `bhx-inet01' does NOT match server name!?
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 50., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 51., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 52., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 53., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 54., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 55., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 56., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 57., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 58., referer: https://inet01.fmts.int/csr-upload.html
[Wed Nov 19 12:25:47 2014] [error] [client 10.10.10.96] [Wed Nov 19 12:25:47 2014] csrupload.pl: print() on closed filehandle OUTFILE at /opt/CA/webroot/cgi-bin/csrupload.pl line 198, <fh00001webca1.png> line 59., referer: https://inet01.fmts.int/csr-upload.html
